id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
488039,UKR-2023-1-14117-3379,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-09-05,The defense forces are conducting a counter-battery fight in the Tavria direction""",Ukrinform,2023-09-05,The defense forces are conducting a counter-battery fight in the Tavria direction,"Ukraine (Oleksandr Shtupun, the spokesman of the United Press Center of the Defense Forces of the Tavria Region)",5,Yuzhno-Donetsk and Zaporozhye direction,Tavria direction,,,47.704948,36.705201,POINT (36.705201 47.704948),198434,Ukraine,369,Europe,2,2,2023-09-04 00:00:00.000,2023-09-05 00:00:00.000,2,0,0,0,2,63,2,365,369
488074,UKR-2023-1-14117-3386,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-09-06,The defense forces announced success in the Klishchiiv direction""",Ukrinform,2023-09-06,The defense forces announced success in the Klishchiiv direction,"Ukraine (head of the press service of the Eastern group of troops, Ilya Yevlash)",1,Klyshchiivka village,"Klishchiivka, Donetsk region",Donetsk oblast,Bakhmut raion,48.530010,37.960520,POINT (37.96052 48.53001),199876,Ukraine,369,Europe,1,2,2023-09-04 00:00:00.000,2023-09-06 00:00:00.000,2,0,0,0,2,2,2,365,369
488298,UKR-2023-1-14117-3444,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-04,Two people were killed , eight were injured during the shelling of the village of Mironovsky in the DPR""",ITAR-TASS,2023-09-04,"Two people were killed , eight were injured during the shelling of the village of Mironovsky in the DPR",DPR representative office at the Joint Center for Control and Coordination of Issues Related to War Crimes of Ukraine.,1,Myronivskyi village,village of Mironovsky in the DPR.,Donetsk oblast,Bakhmut raion,48.460622,38.272652,POINT (38.272652 48.460622),199157,Ukraine,369,Europe,2,1,2023-09-04 00:00:00.000,2023-09-04 00:00:00.000,0,0,2,0,2,2,2,365,369
488323,UKR-2023-1-14117-3449,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-05,Territorial defense brigade command post and boat of the Armed Forces of Ukraine destroyed near Kherson""",ITAR-TASS,2023-09-05,Territorial defense brigade command post and boat of the Armed Forces of Ukraine destroyed near Kherson,representative of the region’s operational services,2,Kakhovka town,Kakhovsky direction,Kherson oblast,Kakhovka raion,46.816010,33.478620,POINT (33.47862 46.81601),196987,Ukraine,369,Europe,2,2,2023-09-04 00:00:00.000,2023-09-05 00:00:00.000,0,2,0,0,2,2,2,365,369
488326,UKR-2023-1-14117-3448,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-05,Territorial defense brigade command post and boat of the Armed Forces of Ukraine destroyed near Kherson""",ITAR-TASS,2023-09-05,Territorial defense brigade command post and boat of the Armed Forces of Ukraine destroyed near Kherson,representative of the region’s operational services,2,Velykyi island,island zone,Kherson oblast,Kherson raion,46.522365,32.427955,POINT (32.427955 46.522365),196985,Ukraine,369,Europe,2,2,2023-09-04 00:00:00.000,2023-09-05 00:00:00.000,0,2,0,0,2,2,2,365,369
488327,UKR-2023-1-14117-3447,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-05,Territorial defense brigade command post and boat of the Armed Forces of Ukraine destroyed near Kherson""",ITAR-TASS,2023-09-05,Territorial defense brigade command post and boat of the Armed Forces of Ukraine destroyed near Kherson,representative of the region’s operational services,2,Kherson town,Kherson direction,Kherson oblast,Kherson raion,46.636950,32.614580,POINT (32.61458 46.63695),196986,Ukraine,369,Europe,2,2,2023-09-04 00:00:00.000,2023-09-05 00:00:00.000,0,2,0,0,2,2,2,365,369
488354,UKR-2023-1-14117-3452,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-05,The Russian Armed Forces destroyed two enemy DRGs in the Kherson direction in one day""",ITAR-TASS,2023-09-05,The Russian Armed Forces destroyed two enemy DRGs in the Kherson direction in one day,Russian Ministry of Defense,4,Kherson oblast,Kherson direction,Kherson oblast,,46.640600,32.615890,POINT (32.61589 46.6406),196986,Ukraine,369,Europe,2,2,2023-09-04 00:00:00.000,2023-09-05 00:00:00.000,0,2,0,0,2,2,2,365,369
488355,UKR-2023-1-14117-3453,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-05,Vosk of the Russian Federation destroyed up to 50 Ukrainian military personnel in the Kupyansk direction in one day""",ITAR-TASS,2023-09-05,Vosk of the Russian Federation destroyed up to 50 Ukrainian military personnel in the Kupyansk direction in one day,Russian Ministry of Defense.,2,Pishchane village,"Kupyansk direction: areas of the settlements of Sinkovka, Peschanoe, Berestovoye of the Kharkiv region and Stelmakhivka of the Lugansk People's Republic.",Kharkiv oblast,Kupiansk raion,49.567230,37.832200,POINT (37.8322 49.56723),201316,Ukraine,369,Europe,2,2,2023-09-04 00:00:00.000,2023-09-05 00:00:00.000,0,2,0,0,2,2,2,365,369
488356,UKR-2023-1-14117-3454,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-05,The Ukrainian Armed Forces lost more than 70 people and a Krab self-propelled gun in the Krasnoliman direction - Russian Defense Ministry""",ITAR-TASS,2023-09-05,The Ukrainian Armed Forces lost more than 70 people and a Krab self-propelled gun in the Krasnoliman direction - Russian Defense Ministry,Russian Ministry of Defense,2,Torske village,"Krasnoliman direction: areas of the settlements of Torskoye, Donetsk People’s Republic and Chervonaya Dibrova, Lugansk People's Republic.",Donetsk oblast,Kramatorsk raion,48.999497,37.967459,POINT (37.967459 48.999497),199876,Ukraine,369,Europe,2,2,2023-09-04 00:00:00.000,2023-09-05 00:00:00.000,0,2,0,0,2,2,2,365,369
488352,UKR-2023-1-14117-3451,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-05,A Ukrainian UAV control center was destroyed near Pervomaisky in the DPR - Russian Ministry of Defense""",ITAR-TASS,2023-09-05,A Ukrainian UAV control center was destroyed near Pervomaisky in the DPR - Russian Ministry of Defense,Russian Ministry of Defense,4,Donetsk oblast,Donetsk direction: areas of the settlements of Klescheevka and Veseleye of the Donetsk People's Republic.,Donetsk oblast,,48.140000,37.740000,POINT (37.74 48.14),199156,Ukraine,369,Europe,2,2,2023-09-04 00:00:00.000,2023-09-05 00:00:00.000,0,1,0,0,1,1,1,365,369
488359,UKR-2023-1-14117-3457,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-05,Ukrainian Armed Forces lost up to 175 people in the Yuzhnodonets direction in a day""",ITAR-TASS,2023-09-05,Ukrainian Armed Forces lost up to 175 people in the Yuzhnodonets direction in a day,Russian Ministry of Defense,2,Urozhaine village,"South Donetsk direction: areas of the settlements of Ugledar, Urozhaynoye and Makarovka of the Donetsk People’s Republic",Donetsk oblast,Volnovakha raion,47.749789,36.818011,POINT (36.818011 47.749789),198434,Ukraine,369,Europe,2,2,2023-09-04 00:00:00.000,2023-09-05 00:00:00.000,0,1,0,0,1,1,1,365,369
488361,UKR-2023-1-14117-3458,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-06,The Vostok group stopped an attempt by the Ukrainian Armed Forces to cross the Mokrye Yaly River""",ITAR-TASS,2023-09-06,The Vostok group stopped an attempt by the Ukrainian Armed Forces to cross the Mokrye Yaly River,"head of the group’s press center, Oleg Chekhov.",2,Urozhaine village,Mokrye Yaly River south of Urozhainy (DPR),Donetsk oblast,Volnovakha raion,47.749789,36.818011,POINT (36.818011 47.749789),198434,Ukraine,369,Europe,1,2,2023-09-04 00:00:00.000,2023-09-06 00:00:00.000,0,2,0,0,2,2,2,365,369
488362,UKR-2023-1-14117-3459,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-06,The Ukrainian Armed Forces lost up to a hundred soldiers in the battles near Novodonetsk in 2 days, the DPR reported""",ITAR-TASS,2023-09-06,"The Ukrainian Armed Forces lost up to a hundred soldiers in the battles near Novodonetsk in 2 days, the DPR reported","Advisor to the acting head of the DPR, Yan Gagin",2,Novodonetske village,near Novodonetsk,Donetsk oblast,Volnovakha raion,47.754570,36.959970,POINT (36.95997 47.75457),198434,Ukraine,369,Europe,2,2,2023-09-04 00:00:00.000,2023-09-06 00:00:00.000,0,2,0,0,2,2,2,365,369
488364,UKR-2023-1-14117-3460,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-06,One person was killed and another was wounded as a result of shelling by the Armed Forces of Ukraine of a village in the Zaporozhye region""",ITAR-TASS,2023-09-06,One person was killed and another was wounded as a result of shelling by the Armed Forces of Ukraine of a village in the Zaporozhye region,operational services of the region.,1,Novofedorivka village,settlement of Novofedorivka in the Pologovsky district of the Zaporozhye region.,Zaporizhzhya oblast,Polohy raion,47.461550,36.049070,POINT (36.04907 47.46155),197713,Ukraine,369,Europe,1,1,2023-09-05 00:00:00.000,2023-09-05 00:00:00.000,0,0,1,0,1,1,1,365,369
488365,UKR-2023-1-14117-3464,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-06,Russian forces destroyed a Ukrainian Msta-B howitzer in the Kherson region""",ITAR-TASS,2023-09-06,Russian forces destroyed a Ukrainian Msta-B howitzer in the Kherson region,operational services of the region.,2,Kakhovka town,Kakhovsky direction,Kherson oblast,Kakhovka raion,46.816010,33.478620,POINT (33.47862 46.81601),196987,Ukraine,369,Europe,2,2,2023-09-05 00:00:00.000,2023-09-06 00:00:00.000,0,2,0,0,2,2,2,365,369
488366,UKR-2023-1-14117-3463,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-06,Russian forces destroyed a Ukrainian Msta-B howitzer in the Kherson region""",ITAR-TASS,2023-09-06,Russian forces destroyed a Ukrainian Msta-B howitzer in the Kherson region,operational services of the region.,2,Cherkeskyi island,island zone,Kherson oblast,Kherson raion,46.501541,32.333870,POINT (32.33387 46.501541),196985,Ukraine,369,Europe,2,2,2023-09-05 00:00:00.000,2023-09-06 00:00:00.000,0,2,0,0,2,2,2,365,369
488367,UKR-2023-1-14117-3462,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-06,Russian forces destroyed a Ukrainian Msta-B howitzer in the Kherson region""",ITAR-TASS,2023-09-06,Russian forces destroyed a Ukrainian Msta-B howitzer in the Kherson region,operational services of the region.,2,Kherson town,Kherson direction,Kherson oblast,Kherson raion,46.636950,32.614580,POINT (32.61458 46.63695),196986,Ukraine,369,Europe,2,2,2023-09-05 00:00:00.000,2023-09-06 00:00:00.000,0,2,0,0,2,2,2,365,369
488351,UKR-2023-1-14117-3450,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""ITAR-TASS,2023-09-05,One of the victims of the shelling of the Ukrainian Armed Forces in the Kirovsky district of Donetsk died"";""ITAR-TASS,2023-09-05,The number of wounded in the DPR as a result of shelling by the Ukrainian Armed Forces per day increased to 10, and the number of dead - to 2""",ITAR-TASS;ITAR-TASS,2023-09-05;2023-09-05,"One of the victims of the shelling of the Ukrainian Armed Forces in the Kirovsky district of Donetsk died;The number of wounded in the DPR as a result of shelling by the Ukrainian Armed Forces per day increased to 10, and the number of dead - to 2","mayor of the city, Alexey Kulemzin",1,Donetsk town,Kirovsky and Kuibyshevsky districts of Donetsk,Donetsk oblast,Donetsk raion,48.000000,37.805278,POINT (37.805278 48),199156,Ukraine,369,Europe,1,1,2023-09-05 00:00:00.000,2023-09-05 00:00:00.000,0,0,2,0,2,2,2,365,369
488357,UKR-2023-1-14117-3455,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""ITAR-TASS,2023-09-05,The Russian Armed Forces repelled two attacks by the Armed Forces of Ukraine in the Rabotin area and destroyed up to 170 Ukrainian military personnel"";""Reporting from Ukraine,2023-09-06,5 Sep: Russians Test a New Tactic. REGRET IMMEDIATELY (100% Mortality Rate) | War in Ukraine""",ITAR-TASS;Reporting from Ukraine,2023-09-05;2023-09-06,The Russian Armed Forces repelled two attacks by the Armed Forces of Ukraine in the Rabotin area and destroyed up to 170 Ukrainian military personnel;5 Sep: Russians Test a New Tactic. REGRET IMMEDIATELY (100% Mortality Rate) | War in Ukraine,"Russian Ministry of Defense, Reporting from Ukraine",2,Robotyne village,"area in the western parts of ​​the village of Rabotino and ortifications to the south of the village (Position ""Boot"")",Zaporizhzhya oblast,Polohy raion,47.443545,35.835239,POINT (35.835239 47.443545),197712,Ukraine,369,Europe,2,1,2023-09-05 00:00:00.000,2023-09-05 00:00:00.000,2,2,0,0,4,4,4,365,369
489598,UKR-2023-1-14117-3544,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Obozrevatel,2023-09-08,He just turned 21: a defender from Chernivtsi died fighting for Ukraine. Photo""",Obozrevatel,2023-09-08,He just turned 21: a defender from Chernivtsi died fighting for Ukraine. Photo,Chernivtsi Gymnasium No. 16 of the Chernivtsi City Council,2,Robotyne village,,Zaporizhzhya oblast,Polohy raion,47.443545,35.835239,POINT (35.835239 47.443545),197712,Ukraine,369,Europe,1,1,2023-09-05 00:00:00.000,2023-09-05 00:00:00.000,0,1,0,0,1,1,1,365,369
489473,UKR-2023-1-14117-3491,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-06,The Russian Armed Forces repelled two attacks by the Armed Forces of Ukraine in the Krasnoliman direction in one day - Russian Defense Ministry""",ITAR-TASS,2023-09-06,The Russian Armed Forces repelled two attacks by the Armed Forces of Ukraine in the Krasnoliman direction in one day - Russian Defense Ministry,Russian Ministry of Defense.,2,Serebrianka forest,Krasnolimansk direction: areas of the settlement of Chervonaya Dibrova of the Lugansk People's Republic and Serebryansky forestry.,Luhansk oblast,Severodonetsk raion,48.954900,38.135299,POINT (38.135299 48.9549),199877,Ukraine,369,Europe,2,2,2023-09-05 00:00:00.000,2023-09-06 00:00:00.000,0,2,0,0,2,2,2,365,369
489474,UKR-2023-1-14117-3492,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-06,Russian Armed Forces destroyed up to 65 enemy fighters in the Kherson direction - Russian Defense Ministry""",ITAR-TASS,2023-09-06,Russian Armed Forces destroyed up to 65 enemy fighters in the Kherson direction - Russian Defense Ministry,Russian Ministry of Defense.,4,Kherson oblast,Kherson direction,Kherson oblast,,46.640600,32.615890,POINT (32.61589 46.6406),196986,Ukraine,369,Europe,2,2,2023-09-05 00:00:00.000,2023-09-06 00:00:00.000,0,2,0,0,2,2,2,365,369
489476,UKR-2023-1-14117-3494,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-06,The Ukrainian Armed Forces lost more than 180 people and 5 tanks in the South Donetsk direction in one day - Russian Defense Ministry""",ITAR-TASS,2023-09-06,The Ukrainian Armed Forces lost more than 180 people and 5 tanks in the South Donetsk direction in one day - Russian Defense Ministry,Russian Ministry of Defense.,2,Novodonetske village,South Donetsk direction: areas of the settlements of Urozhaynoye and Novodonetskoye of the Donetsk People’s Republic.,Donetsk oblast,Volnovakha raion,47.754570,36.959970,POINT (36.95997 47.75457),198434,Ukraine,369,Europe,2,2,2023-09-05 00:00:00.000,2023-09-06 00:00:00.000,0,2,0,0,2,2,2,365,369
488124,UKR-2023-1-14117-3393,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-09-07,A car with Russian military personnel was blown up in Oleshki - a source""",Ukrinform,2023-09-07,A car with Russian military personnel was blown up in Oleshki - a source,Security Service of Ukraine,1,Oleshky village,"Oleshki, Kherson region",Kherson oblast,Kherson raion,46.618259,32.710731,POINT (32.710731 46.618259),196986,Ukraine,369,Europe,1,2,2023-09-05 00:00:00.000,2023-09-07 00:00:00.000,1,0,0,0,1,1,1,365,369
489483,UKR-2023-1-14117-3496,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-06,The Russian Armed Forces have improved the tactical situation in the area of ​​Sverdlovka in the LPR""",ITAR-TASS,2023-09-06,The Russian Armed Forces have improved the tactical situation in the area of ​​Sverdlovka in the LPR,Russian Ministry of Defense,2,Tverdokhlibove village,"Kupyansk direction: area of ​​​​the settlement of Sverdlovka, Lugansk People’s Republic",Luhansk oblast,Svativskyi raion,49.327724,37.914242,POINT (37.914242 49.327724),200596,Ukraine,369,Europe,2,2,2023-09-05 00:00:00.000,2023-09-06 00:00:00.000,0,2,0,0,2,2,2,365,369
489486,UKR-2023-1-14117-3498,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-06,There are no changes in the tactical position of Russian troops in the Zaporozhye direction - Russian Defense Ministry""",ITAR-TASS,2023-09-06,There are no changes in the tactical position of Russian troops in the Zaporozhye direction - Russian Defense Ministry,Russian Defense Ministry,2,Verbove village,Zaporozhye direction: near Verbovoy and Rabotino,Zaporizhzhya oblast,Polohy raion,47.427906,35.985916,POINT (35.985916 47.427906),197712,Ukraine,369,Europe,2,2,2023-09-05 00:00:00.000,2023-09-06 00:00:00.000,0,2,0,0,2,2,2,365,369
490427,UKR-2023-1-14117-3708,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Obozrevatel,2023-09-13,Two young daughters lost their father: a 30-year-old defender from Kirovohrad Oblast died at the front. Photo""",Obozrevatel,2023-09-13,Two young daughters lost their father: a 30-year-old defender from Kirovohrad Oblast died at the front. Photo,Obozrevatel,2,Novodonetske village,"area of ​​the village of Novodonetske , Kramatorsk district,",Donetsk oblast,Kramatorsk raion,48.636040,36.985820,POINT (36.98582 48.63604),199874,Ukraine,369,Europe,1,1,2023-09-05 00:00:00.000,2023-09-05 00:00:00.000,0,1,0,0,1,1,1,365,369
491115,UKR-2023-1-14117-3935,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Obozrevatel,2023-09-18,Returned on the shield: a marine officer from Poltava region died in the battles for Ukraine. Photo""",Obozrevatel,2023-09-18,Returned on the shield: a marine officer from Poltava region died in the battles for Ukraine. Photo,Obozrevatel,2,Opytne village,"near Opytne, Donetsk region.",Donetsk oblast,Pokrovsk raion,48.096377,37.722250,POINT (37.72225 48.096377),199156,Ukraine,369,Europe,1,1,2023-09-05 00:00:00.000,2023-09-05 00:00:00.000,0,1,0,0,1,1,1,365,369
491148,UKR-2023-1-14117-3944,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Obozrevatel,2023-09-22,He will forever be 36: a defender from the Kharkiv region died in the battles with the occupiers in the Kupyansk direction. Photo""",Obozrevatel,2023-09-22,He will forever be 36: a defender from the Kharkiv region died in the battles with the occupiers in the Kupyansk direction. Photo,Obozrevatel,2,Vilshana village,"near the village of Vilshana, Kupyan District.",Kharkiv oblast,Kupiansk raion,49.783070,37.790160,POINT (37.79016 49.78307),201316,Ukraine,369,Europe,1,1,2023-09-05 00:00:00.000,2023-09-05 00:00:00.000,0,1,0,0,1,1,1,365,369
492892,UKR-2023-1-14117-4597,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Misto Nad Bugom,2023-09-11,They laid down body and soul for our freedom: last week it became known about the death of 27 defenders from Vinnytsia""",Misto Nad Bugom,2023-09-11,They laid down body and soul for our freedom: last week it became known about the death of 27 defenders from Vinnytsia,Ukraine (Ulaniv territorial community),2,Dibrova village,"near the village of Dibrova, Severodonetsk district, Luhansk region.",Luhansk oblast,Severodonetsk raion,49.000480,38.112340,POINT (38.11234 49.00048),200597,Ukraine,369,Europe,1,1,2023-09-05 00:00:00.000,2023-09-05 00:00:00.000,0,1,0,0,1,1,1,365,369
492864,UKR-2023-1-14117-4580,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""NEZHATYN: Nizhyn news,2023-09-12,On September 12, Nizhin said goodbye to the defending soldier - Bukhno Serhiy"";""fallenukraineheroes.info,2023-09-11,BUKHNO SERHI """,NEZHATYN: Nizhyn news;fallenukraineheroes.info,2023-09-12;2023-09-11,"On September 12, Nizhin said goodbye to the defending soldier - Bukhno Serhiy;BUKHNO SERHI",fallenukraineheroes.info,2,Robotyne village,"near the village of Robotyne, Zaporizhzhia region.",Zaporizhzhya oblast,Polohy raion,47.443545,35.835239,POINT (35.835239 47.443545),197712,Ukraine,369,Europe,1,1,2023-09-05 00:00:00.000,2023-09-05 00:00:00.000,0,1,0,0,1,1,1,365,369
493658,UKR-2023-1-14117-4730,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""fallenukraineheroes.info,2023-09-10,Maltsev Serhiy "";""Derhachi Overheard,2023-09-11,Sergiy Maltsev""",fallenukraineheroes.info;Derhachi Overheard,2023-09-10;2023-09-11,Maltsev Serhiy ;Sergiy Maltsev,fallenukraineheroes.info,2,Avdiivka town,Andriivka,Donetsk oblast,Pokrovsk raion,48.145278,37.745000,POINT (37.745 48.145278),199156,Ukraine,369,Europe,1,1,2023-09-05 00:00:00.000,2023-09-05 00:00:00.000,0,1,0,0,1,1,1,365,369
493651,UKR-2023-1-14117-4729,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Suspilne Media,2023-09-11,In the Poltava region, they said goodbye to Vladyslav Sotnyk and Vitaly Fuga, who died in the war""",Suspilne Media,2023-09-11,"In the Poltava region, they said goodbye to Vladyslav Sotnyk and Vitaly Fuga, who died in the war","Ukraine (Roman Istomin, the spokesman of the Poltava regional TCC and SP)",2,Chervona Krynytsia village,"near the village of Chervona Krynytsia, Zaporizhzhia region",Zaporizhzhya oblast,Polohy raion,47.603980,35.887360,POINT (35.88736 47.60398),198432,Ukraine,369,Europe,1,1,2023-09-05 00:00:00.000,2023-09-05 00:00:00.000,0,1,0,0,1,1,1,365,369
492792,UKR-2023-1-14117-4545,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Suspilne Media,2023-09-13,In Uzhhorod, they said goodbye to Stepan Pirida, who died in the war""",Suspilne Media,2023-09-13,"In Uzhhorod, they said goodbye to Stepan Pirida, who died in the war",Ukraine (Uzhhorod City Council.),6,Ukraine,,,,49.000000,32.000000,POINT (32 49),200585,Ukraine,369,Europe,1,1,2023-09-05 00:00:00.000,2023-09-05 00:00:00.000,0,1,0,0,1,1,1,365,369
492746,UKR-2023-1-14117-4518,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""fallenukraineheroes.info,2023-09-14,Dobrovolskyi Andrii Anatoliyovych "";"" ELECTRONIC PETITIONS Official Internet Representation of the President of Ukraine,2023-09-20,Awarding the title of Hero of Ukraine (posthumously)""",fallenukraineheroes.info; ELECTRONIC PETITIONS Official Internet Representation of the President of Ukraine,2023-09-14;2023-09-20,Dobrovolskyi Andrii Anatoliyovych ;Awarding the title of Hero of Ukraine (posthumously),fallenukraineheroes.info; Official Internet Representation of the President of Ukraine,2,Novoiehorivka village,"n.p. Novoyehorivka, Luhansk region.",Luhansk oblast,Svativskyi raion,49.329200,37.938610,POINT (37.93861 49.3292),200596,Ukraine,369,Europe,1,1,2023-09-05 00:00:00.000,2023-09-05 00:00:00.000,0,1,0,0,1,1,1,365,369
